Source,Target,Weight
533,925,0.5251332983171789
533,924,0.5486794614366631
533,922,0.5377739375993393
533,917,0.5712419755731568
533,916,0.5952048559230626
533,913,0.5064436184184087
533,908,0.5651853498903121
533,905,0.5747602150006069
533,903,0.5883462610269437
533,898,0.5280265932319272
533,897,0.595640315672381
533,896,0.5576817218490054
533,894,0.5780054986760222
533,889,0.5839450207496591
533,887,0.5370816614404123
533,882,0.5647600552263261
533,881,0.5332018337011127
533,878,0.5466532098433375
533,876,0.5017358002863157
533,874,0.5739129047098331
533,869,0.5596345501357859
533,866,0.5276333576559494
533,865,0.5880371287918245
533,863,0.570199740249428
533,859,0.5734083265764542
533,856,0.5842166249224945
533,853,0.5820310431138922
533,851,0.5798022259443265
533,850,0.5786971741601238
533,848,0.5709567299462487
533,846,0.5792659959724878
533,844,0.5858275016712635
533,837,0.5910355659044813
533,836,0.5948072112784241
533,834,0.598351126897512
533,832,0.5885307965891096
533,830,0.5842723024125219
533,828,0.5603726365031486
533,826,0.5963102261296904
533,825,0.5634999456718218
533,821,0.5240272073303204
533,819,0.5535747835930933
533,810,0.5918488452582311
533,802,0.566554567590048
533,795,0.594535042589066
533,792,0.5944880840877631
533,790,0.5709812866211603
533,787,0.5997070942318941
533,781,0.5773944762583756
533,765,0.5982210765355476
533,764,0.5485997257743005
533,760,0.5111324860235081
533,755,0.5661312376361108
533,752,0.5788135470159682
533,751,0.5431737447628122
533,748,0.5518585618052111
533,745,0.592613672734152
533,743,0.5176430293778996
533,740,0.5950144592161333
533,738,0.5595798691910762
533,737,0.5625901938922879
533,736,0.5743583532813248
533,734,0.5556048094810019
533,723,0.5956406696719072
533,721,0.4960825785734396
533,719,0.5590838612171779
533,717,0.5650953835856218
533,714,0.5696784131981368
533,712,0.5501865254099774
533,710,0.579333821725654
533,709,0.5084408688619725
533,708,0.5929121415025977
533,702,0.4829622764560104
533,699,0.555791321811865
533,696,0.5585463365242421
533,695,0.5655377806745514
533,688,0.5091616113201107
533,687,0.5515646641667735
533,685,0.5746209024456038
533,684,0.5747515577577481
533,683,0.5544829307088868
533,680,0.5747450394132517
533,678,0.5872764357167665
533,676,0.5901647378554067
533,674,0.49406906645440474
533,673,0.5843790125360149
533,672,0.5074370973883906
533,664,0.5951495163985644
533,662,0.5947210289617129
533,658,0.5624650012852072
533,655,0.5387960477945405
533,654,0.5932106666751522
533,651,0.5888872060248259
533,644,0.5948454824700616
533,638,0.5687641124122254
533,636,0.5443905946393773
533,625,0.5006372018352625
533,623,0.5708857593499056
533,622,0.5049462855636636
533,619,0.5866203363189106
533,618,0.5909778718005053
533,617,0.572888111036649
533,611,0.5744939581254341
533,607,0.5788450769499047
533,606,0.5723000688422646
533,598,0.5473706469126844
533,595,0.5982783044546052
533,593,0.5772124699772275
533,585,0.510926464503983
533,582,0.5792533521453014
533,579,0.5562163948744524
533,560,0.5727868610040716
533,559,0.5871410872084474
533,556,0.5798760844827282
533,549,0.5870875996859771
533,543,0.5973690093322509
533,541,0.5928095730886805
533,540,0.5441497660231313
533,537,0.5686367863689786
535,1930,0.5770253237134761
535,1904,0.5885747677187223
535,1755,0.568932164490947
535,1750,0.5850436773455189
535,1724,0.5711740266213894
535,1648,0.5961238082688223
535,1602,0.5745868710307158
535,1582,0.5654145302550785
535,1469,0.5678403359386419
535,1434,0.595753651492179
535,1347,0.5890795262190868
535,1303,0.5834935309421455
535,1056,0.5963582595999078
535,821,0.5807580514603319
535,721,0.5913088020614979
535,712,0.599552498483484
535,709,0.583318018844288
535,688,0.5739782469287352
535,585,0.587982925445428
536,1755,0.5896019793735792
536,1582,0.5855291639404285
536,1322,0.5809898685966536
536,1291,0.5857708801138968
536,698,0.5830244765770705
536,625,0.5776698546558178
536,585,0.5975426812300685
537,1964,0.5795732014183423
537,1904,0.5685114038343586
537,1886,0.5552025820183856
537,1732,0.5708504072763134
537,1716,0.5966980229984034
537,1715,0.5776452109663867
537,1700,0.5998806131929451
537,1654,0.5876815834994056
537,1582,0.5669685506142313
537,1472,0.5993150013073926
537,1469,0.5666000170435153
537,1445,0.597078337383266
537,1418,0.5537265064361127
537,1366,0.5940009391386876
537,1347,0.5560091472277445
537,1303,0.5609833151064413
537,1291,0.5343387498656773
537,1286,0.5586898955975128
537,1233,0.5399883713963811
537,925,0.5960418391727217
537,866,0.5883017947699085
537,760,0.5634549940979423
537,743,0.5719813466901784
537,721,0.5467650808407484
537,709,0.5697079077376954
537,702,0.5741991030575098
537,698,0.5505180572656393
537,688,0.5685026543901238
537,683,0.5976282998418361
537,672,0.5823046002761408
537,625,0.5990506543099001
540,1969,0.5654060311271065
540,1953,0.5916770955004819
540,1947,0.5885428635185422
540,1930,0.5493885100567913
540,1904,0.5841831912880819
540,1732,0.5570918207456951
540,1724,0.54969128430275
540,1700,0.5870432852870133
540,1694,0.5916697678724943
540,1693,0.5945246658464025
540,1654,0.5587603987263117
540,1648,0.5646603209686355
540,1602,0.54283440241787
540,1582,0.5372055271564249
540,1522,0.5932019130575923
540,1469,0.5397772753038647
540,1434,0.5835254663676224
540,1428,0.5979010141104284
540,1366,0.5752455306834277
540,1347,0.5378055792347113
540,1303,0.5288147288417318
540,1291,0.5240905939879253
540,1286,0.5538659770181235
540,1278,0.5962504128590508
540,1228,0.5975351750301605
540,1186,0.5844664923674036
540,1102,0.5482887899007746
540,1081,0.5848912285624819
540,1056,0.5653351360753407
540,1019,0.583274707913998
540,992,0.5839462022164243
540,968,0.5954808696775045
540,898,0.5807584112773518
540,848,0.5910384408326806
540,734,0.5871001717636964
540,730,0.5908497449675473
540,721,0.5946752721998528
540,712,0.5797639243081822
540,709,0.5416884958399399
540,708,0.598088361090037
540,702,0.5361970096244052
540,698,0.5289602535566491
540,688,0.5420242472967429
540,652,0.5941934919599514
